X,Y,Z
0.767926674841902,-10.704223063367857,9.11187771431079
3.71176248826826,-8.640376245274448,5.800652719412556
-3.096455018456465,-6.902087429833601,26.167025150811895
-9.080758191565629,8.188334531132426,17.815947520835714
0.3722010729062971,6.389254281302587,6.931366674410061
-3.225437287645184,12.824726874651057,19.768553742240172
7.475003296013675,0.052595609533843096,9.997412677766363
1.1366674990025456,-2.1918509856129385,27.480303491710703
8.079169792860462,2.4254694682525617,23.862040328027334
-4.917541244263696,-10.157122653356426,0.4856997751947548
-0.7749757277435654,-1.662249327892642,27.52710196054752
0.7833007876055732,8.311046835997647,6.914295466635041
-9.416553183532905,-1.4939762463152548,12.77226071501018
-6.149532267823959,-9.739043691824579,21.86762937696341
-8.797122214454555,9.520935597276363,15.917646394380185
-7.753733860358642,3.6738517985987116,7.0237604163984395
6.27041257522184,5.0943042704747965,7.037842320676733
-4.552518232572025,-10.219092194340517,7.047242754921418
-2.4130578066153934,3.5304939158101956,7.242227081245927
5.620830744597377,9.935337572124192,22.543439074379506
-9.535207532641307,-1.3153500185641902,13.840054488302606
-0.3508903790161618,-10.174774592185145,24.329890040373435
-1.3380823448714336,-12.684141558755066,20.185928223051384
6.181774640026241,-6.297348937364184,9.957563371210743
-1.9079691787287243,-13.284028430988265,4.697784393338705
-6.753684925268842,-5.972979331506825,7.443927019358894
0.7293382405934016,-8.92726860756832,8.051011672285792
6.846346966172138,-3.806395497877179,7.063091975711568
-3.795585483617775,12.279734097354469,9.71450802829212
2.286721283608217,-11.979202938502048,5.859885567731487
6.0239610089927105,-2.859172903316482,4.008943005484652
7.006767105642501,-10.89950907035147,17.091790105214617
-5.678885899247578,6.78397358582451,6.969906042466526
9.079503495047938,8.183402970036159,15.512550999872975
2.2830394925688995,-12.719274196200615,19.359895827682088
-3.61634006221805,-11.754707522177931,6.171037546636055
-9.446227434959631,3.2914203183734236,11.070641727211164
-9.324385535903488,-2.4943371260302305,14.37034497630392
8.574653267599496,4.226880794702476,9.027277600337392
-9.60389429265722,3.7039626729400434,20.19321774102236
8.083301108651424,3.668819613427043,7.431902274853916
-2.6575739359127457,13.841367489560026,15.926798635436418
3.7361738778438314,-10.041534605221994,6.682404514681059
2.8931265367022645,-11.85461490642885,6.9901805878739385
-6.7091163652376995,0.2567712855803931,8.510316143923951
-7.568637628686519,-7.505821926888325,16.34100961096785
4.185806155932548,-11.977948655109543,0.2855518929519105
1.190817169316448,-6.1330060414173975,26.77580567660528
-0.4214040761353597,-0.44325314587625514,27.56591820751639
-3.601258888854507,-3.405458758054436,10.255463884844234
-4.322625530912632,-9.304491136633317,5.03939996648134
7.5820116768587855,-1.4425913993902713,24.565150222019742
-9.623230450905961,-0.7428572520213693,20.818306534489086
-7.870550770191051,-4.003706749701454,23.919129259857197
-1.5491580295248244,3.0175148055505776,27.184876117115618
-8.978726569568556,7.376156181161999,11.787484183531337
0.6434422192398837,9.608055779380072,24.582375676912655
6.490520027730967,-11.546025912481195,17.17045176956333
4.214137831264538,-10.412574734477145,10.986300841878405
-9.641009041543883,3.1787403044086258,16.217205443256056
-9.594509621958887,3.3902208461118932,12.61258069958435
3.739908115157896,-11.799175701930105,5.542297566992826
-0.2786098837714668,-15.11745814749263,5.081181165466457
-0.17323713472766683,-10.73762515436433,23.781318123230665
-0.7745023358311628,-15.138186864579655,0.7954781523000336
4.840911865745141,-5.7912569371822915,4.022027183341117
-2.826755904095858,-4.360085278042642,27.04406570668938
4.044125309330001,-8.083395158443885,14.81042640287217
9.515594046375053,4.336288666349035,12.711876137315894
-1.0954214851255315,-10.18925579662284,9.371398833058649
8.865496762701598,-1.4788686364731571,22.71122061679356
3.720622112278897,-11.27074800153022,6.998626292465701
-6.8782296207308775,11.243925469423498,19.221718747947268
4.746736694802016,12.587492565986391,19.265853312021836
1.1108539610771957,3.5553261251053176,11.492523284966772
-7.455224197715711,-5.631856276844477,11.256591134162324
-2.1339105133913123,-12.700743221740293,4.853398443263148
-8.235524718147445,-5.832201731148175,16.5555945588932
-4.880902269226053,11.778634303149119,20.725939191759082
-8.071592860673785,-6.210918135132321,22.665106027966836
1.640162380118742,-14.35083807660697,12.020741912634914
2.0091352237768514,3.5682414485872087,26.991910794667874
-2.901753481741176,-11.451887914452065,7.019399289292904
4.150182397040424,-11.988322394085225,6.6240476761007825
-7.155059337065754,-7.026778444654607,9.753742345970632
-6.621530678276188,-5.139972666376979,9.480842832177764
-5.763945319786899,-11.8144792488083,11.195814278663953
6.77307041944842,2.069057644216231,6.811556125054398
0.2804784722139108,-6.788823674799431,8.75711095516044
2.1898671873178466,2.627517271487225,8.862247632369888
-8.634109542910535,-4.915171446523053,16.03865049055715
5.607541078138518,-7.508224033516001,6.29597242114946
-2.990973197158408,-7.783985567887057,7.400133026351442
-1.801288639437889,-14.032876994839238,12.262253168860166
5.317252195982692,-5.03232475812886,5.506166648135703
-4.66178447368121,-6.106793646859644,4.187331070779427
-8.942959831891551,7.466140982657864,11.381178153148845
2.3745935976377437,-13.901374328565312,5.695102725900396
7.934428136560153,2.4035606560928513,7.3415654197648035
-4.481334203422884,-10.382061107831504,6.237255402906916
-8.46760096880033,-6.794005644432492,20.92323331222635
3.878065629903793,13.603611644251842,15.969440740933086
1.4469486820477568,8.269898318676272,6.951686856363755
-9.284143518897809,6.262949428007395,15.605573520947196
-5.770239717749125,-11.396838599277846,16.758647667586917
-9.83816230642532,2.3523835481306383,18.227035438791642
-0.20325074333348764,-8.284958473759318,25.75128795356603
-7.745569911101474,1.390994234159229,8.768899146483859
7.195574934178987,-2.7987383237489922,8.526975080966041
6.990236669268134,-4.619271354033533,8.051470822048707
4.504903337378834,0.3014617875604986,7.743625590989714
-6.815618830817602,-5.006634151645417,4.771267594895987
-5.349941626441395,-9.67300489968878,11.098966780605851
3.7270204376911167,-13.169287802804874,0.6102526827414745
-0.9928100088155318,3.317687944119488,27.204819133599898
-8.409791595385602,-8.585383543844372,9.283991192115643
-0.6582456802973011,-13.65131856862569,9.046201721449247
-1.6486572687872894,11.828664698362353,22.058584929337687
-9.689568268607545,3.131766181625115,16.87681113505389
0.2496112247963544,7.698049241313743,25.74242019317229
-4.84980846975491,7.925969362886459,24.45353300400003
4.150199354667097,-11.319382676627779,4.800211507496379
8.164596492443435,3.3622699226256088,7.776956259319132
-9.669664215873826,0.6783549745173342,12.485843117098005
7.061803041619746,5.608069090353148,7.237209613883724
-7.408814706461428,-9.199043511063982,18.99346906843752
4.880882097702739,2.2783847170492986,7.10562323629343
-2.42371251763005,-1.9911591004734264,27.33728475207488
8.456758385024186,7.062154612735946,21.87938703119302
9.042459536576146,-4.468268673369743,20.80419747369746
0.9845526386838809,-13.125088019164616,18.776999576594584
-3.829906609593686,-8.377257342718943,3.852373603083186
-8.953564233062313,-3.790659086750966,11.211305147987936
-0.1665955747144967,-5.314012466547414,27.086867889609344
2.840730342311839,-6.161762347696008,26.53986047741099
-6.703850993565174,-10.049991233524993,8.948442364680771
7.483300322894037,9.259279150441811,21.412902948465284
0.047141439495194726,-6.75585952978877,8.707897812608298
-6.165285401065861,-7.815884377332491,9.064804964555398
4.41831521573749,6.763010742982853,25.23727125364877
9.05454623576841,7.299387081544095,14.010777697920464
6.226851705433225,4.506767891810678,25.046978169123552
-9.442969391795884,5.053980176629115,16.725008110003728
-6.687441203898509,-1.7719676755338984,8.468183437655
-2.711592425372396,-1.1881819274788579,27.277636329748816
6.503448009015855,-2.754221742358685,25.586637744327994
-2.4136721367557277,7.751362170122805,6.892406043370411
-1.9503341059692298,-9.23384856830819,14.421256342789746
6.260622018877279,-4.188172981113339,8.527989362549317
1.9879640253692306,-2.268629468451171,27.382836928351708
-3.5919535164042933,-9.541220769369021,5.7798208374732765
1.1442814537939008,13.843278427952693,16.481168693163276
-0.8638248299441618,7.336000503310133,25.883268529528575
-3.8630873185411847,-10.463751042328834,6.044698025025333
1.7099752974334053,-11.257890191429158,22.972905485214362
-2.896408236233093,-10.218430025836046,23.80996917221431
-3.895182373531694,-8.11106917245512,12.876044940848619
-1.1621060854105014,13.607099954495819,17.833683097918424
4.470387599775059,-8.031629666476414,2.450204429570165
-8.012354491360638,-9.381267232484763,9.264979461056331
2.903647739961933,13.554821402949166,17.7116729799304
-8.699880261010893,-5.91918963314707,21.10025615423606
2.815617918194916,-10.21386689334274,7.01405113321681
7.797182891321697,-6.545961320800605,15.948027859931509
0.6084890315903214,-12.552184877189536,20.93997415968577
4.986217852736434,-12.420721074422147,18.06558938374669
0.6472498224153953,5.273392083961831,7.164977586192112
0.2909546234786467,-11.909802331100227,10.012468789092
-5.495247798398889,-10.37176578231419,21.67282967111747
-6.920095770957761,-3.8116712748176287,4.1686355050933335
-5.755079249136773,-3.0399267086009973,6.226306344376406
0.5031112742042805,-6.980009840404266,26.454166397342973
-8.664276322860719,-6.572459417694802,10.151587562625863
-6.0918485339028114,-9.652894715287072,22.08727303745608
-2.319040026603055,-14.02509905522791,7.046864164951039
2.1070151877578502,1.167033391731116,8.359195565673332
-2.2168140414676625,-13.801014048438397,10.976219312698124
-3.874548571720734,-9.066432731464225,5.938473393144757
-0.8430307153340193,-14.875620858519216,7.311652875909084
-3.3313059243992975,-11.976039477341015,6.953997480799181
-1.8986494150370012,-12.013408047212929,13.511605764242146
1.4668595748361937,6.913651331134162,6.979204872976939
-8.681548338375858,-3.300499257043057,22.69827878852456
1.6510830236648515,-12.001376002369964,11.503145053212165
-9.020730025491593,7.226573137700845,12.688740752370848
5.405852054398418,11.221368252517541,21.172566683748293
-1.6335470653062591,-9.272292831020653,24.970943340620423
1.8858981772778098,11.421901350989065,8.376203598100286
0.80562252078004,-0.2917535860214113,27.540920142842445
2.0049776474041274,11.152209180793784,8.149456776479324
-0.14626386796289392,-5.0612132174952045,27.15803928912382
7.213746692915168,0.5899170658266009,8.48023739159102
-1.2401582116925032,-13.851269252264455,1.228068512436702
-3.226232099277347,-8.583799972150425,25.11473093011071
2.1033647821960866,-10.57006197086155,13.248173206899555
-2.5108872974489893,-13.68417806721314,7.331640361294081
-5.428319633081762,-6.058169893351571,25.571932989807955
1.9919695964519457,-9.901854830379538,13.447258402363085
-3.561265454532068,-13.050953024021485,7.471408419006826
-3.225687920285951,-13.562151625562455,2.220920254460521
8.18327957378933,10.441573068788836,12.965924395065262
4.980630864889523,3.837453833334659,7.0548169452499625
-5.60919521488068,-8.72382883943399,8.915001846397875
0.735811082240374,-14.061166934594887,9.221082806190214
-7.187927131724656,-3.477893273591027,3.3115421596222188
0.5566509873869337,-6.3958331004071045,8.923673678651618
-8.958970164299537,5.8771966747695945,9.644866745751745
8.564112667664668,9.689046287451513,18.03472681905471
-7.48486653019708,2.9451435685361558,24.394862579089565
-3.2112657967369858,10.41635584757804,7.7182380397903945
-4.77260465831597,7.3115057904308145,6.871589189148225
-5.64099195644604,12.121806212584433,19.242792354632876
-1.725550821503906,-13.483642326562736,10.917260712288673
-7.858486716751013,-5.792171196796004,13.933862883858282
4.568642371138735,-2.859261424971957,10.436109802197658
0.6319046459798381,-12.007593704779453,22.08360279120876
0.11299117419362623,5.194045268834452,26.757107679721305
6.211087955031729,-8.552437377624061,8.772961721110835
-6.1077148430610855,-4.77993662654108,10.914010011958997
5.618486624866155,-7.278561886676814,9.496927530821171
-6.729500080952807,-5.5467428516967425,5.085842771605636
-6.8276618251718455,-6.113098822924129,8.782139497487815
-2.060684571822688,8.18903724273483,6.930113559656295
9.511104342156477,0.3491329212632962,10.949465195064224
-3.2317973212046054,13.168720301525502,18.91827500846364
-5.700887359184188,-4.886152970998619,25.837781320279618
8.613818390084303,4.152039862495638,9.191835701654885
-2.5873745063549816,4.744313046832425,26.567652520946858
-2.116553223839566,13.7316335926958,12.894279413660678
-4.254067220170402,-0.1974423333333799,8.686452094668748
1.5013895664938557,13.646210888969886,12.24286152510618
-0.04992283469163439,4.504761914600818,8.262125475942389
6.174525453496897,-7.49132270196516,5.406365566380254
-2.5550999571815267,-10.538663294750709,16.191973266095605
5.04457603392599,-10.253443089249657,22.400347553130818
3.6518285913455255,-4.124095076389076,10.035305717276447
2.4846473452611786,-8.179435356051059,25.59169036434224
6.311732585968242,-10.410837690317601,19.563526081515693
5.50506750983342,0.1124459818170176,8.112611910809314
-3.4677672784969285,-3.5362439826134544,10.07047120214407
-0.5715374943953316,-9.376596075764333,8.183113121531456
-9.384635033057794,-6.485870789157672,10.937236626360548
-8.759528065166032,9.117134047460288,13.700677577023653
-8.241447328427293,-8.882911069291895,12.061387636351258
0.956486076962048,4.026950635188534,9.909200533171212
6.776234671337873,-10.712544881913612,11.34699667767148
-5.343332754857296,12.583111180014873,18.485920897834234
-1.32842127959597,11.48221482628233,22.617284926030006
8.726938941724628,-2.0409674518714755,10.347392141625923
-5.6920986830587275,4.898469919745901,25.264978201078257
9.230144876649906,4.682161699407864,21.209133843982258
-0.40470982382203124,-2.0522116568825393,8.692270731543696
9.879777561912599,0.2445584803359347,19.514507282799688
9.073296324563339,-0.032286776504142675,22.48091555254163
5.360206709013653,-8.084797540144116,15.09698666936546
0.5098990514669967,9.028851533659223,24.997422434543026
6.565180758843636,-6.439105718128045,6.03521516292254
-8.333603266993084,10.487729783428735,14.917671664494211
8.965294640907814,0.020153659686640388,22.689958800333578
4.794891774353366,0.18791522455360918,8.182049208463003
-7.863116082293949,10.928380774002887,12.618287688967307
6.1090728873163895,11.173816140167293,9.41194112121964
-5.365804230737373,-11.190797434288605,19.727561399510254
-6.020265807222099,-8.15882625991262,12.754552262817224
9.31302635797659,1.965846116974102,21.907498051777242
4.439067287561076,-12.402316813568714,2.0966256795253666
2.359060344927995,-9.012806339808634,13.286727739832191
-9.685234412031718,0.7254575762851222,12.868717774826699
-8.491423638221178,9.404030961732234,12.276251569216061
-7.694235048166606,-6.925889034303847,15.940850492697361
-1.1755975020541283,-14.72886761171273,3.4263255653065854
1.9598504239482928,-0.1573969710519013,27.392159195031653
-1.5433045846524776,-2.8985030541352845,27.396830662010252
-8.351261716496456,-1.5315738597468944,23.57192735620491
-5.795104139670045,-7.548633862608289,6.306233663434791
